Words,likelihood_cleanliness,likelihood_location,likelihood_facilities
arranged,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
planning,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
cared,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
caught,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
southeast,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
blind,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
sleep,0.000397456279809221,0.0004307559767391773,0.0005212405525149857
neighborhood,0.0001987281399046105,0.0006461339651087659,0.0005212405525149857
appartment,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
pricing,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
warning,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
cost,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
facilities,0.0009936406995230524,0.0008615119534783546,0.0023455824863174357
crystal,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
helping,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
hasslefree,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
i,0.0013910969793322733,0.001076889941847943,0.0006515506906437321
freezer,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
development,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
reached,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
wellequipped,0.0005961844197138314,0.00021537798836958864,0.00026062027625749283
appeared,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
heated,0.000397456279809221,0.00032306698255438296,0.00039093041438623924
brand,0.0005961844197138314,0.00010768899418479432,0.00026062027625749283
loud,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
comfy,0.000794912559618442,0.0004307559767391773,0.0009121709669012249
towels,0.0005961844197138314,0.00021537798836958864,0.0013031013812874641
bouncy,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
amenities,0.0013910969793322733,0.0019384018953262977,0.004300234558248631
milk,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
overall,0.0005961844197138314,0.0004307559767391773,0.0006515506906437321
front,0.000397456279809221,0.0005384449709239715,0.0005212405525149857
fitness,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
spending,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
excessive,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
onsite,0.000397456279809221,0.0004307559767391773,0.0005212405525149857
numbers,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
meet,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
my,0.000794912559618442,0.0005384449709239715,0.00039093041438623924
extraordinary,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
advance,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
bathroom,0.0021860095389507153,0.00021537798836958864,0.00039093041438623924
covered,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
house,0.008942766295707472,0.008292052552229163,0.007948918425853532
blessing,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
foot,0.0001987281399046105,0.0005384449709239715,0.00039093041438623924
contact,0.0005961844197138314,0.00010768899418479432,0.00013031013812874641
ours,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
metres,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
state,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
landscape,0.0001987281399046105,0.0004307559767391773,0.00013031013812874641
sure,0.000397456279809221,0.0005384449709239715,0.00039093041438623924
bean,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
exotic,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
guided,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
walking,0.000794912559618442,0.004199870773206978,0.0007818608287724785
exterior,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
holidays,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
hygienic,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
dishwashing,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
good,0.004968203497615262,0.009476631488261899,0.00873077925462601
perfectly,0.0013910969793322733,0.0006461339651087659,0.0005212405525149857
pick,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
feels,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
matter,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
nets,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
beachfront,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
kyrenia,0.000397456279809221,0.0005384449709239715,0.00039093041438623924
others,0.000397456279809221,0.00010768899418479432,0.00039093041438623924
dives,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
alexander,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
sands,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
think,0.000397456279809221,0.0006461339651087659,0.00039093041438623924
crowded,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
woman,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
relax,0.000794912559618442,0.0006461339651087659,0.002215272348188689
agency,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
elderly,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
bakery,0.0001987281399046105,0.0006461339651087659,0.00026062027625749283
peaceful,0.0021860095389507153,0.004307559767391772,0.0014334115194162107
stilysh,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
by,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
airy,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
run,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
bartender,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
border,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
internetspotlessly,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
sense,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
slides,0.000794912559618442,0.00021537798836958864,0.00026062027625749283
russian,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
coumpound,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
nearest,0.0001987281399046105,0.0008615119534783546,0.00013031013812874641
eliminated,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
city,0.0009936406995230524,0.002153779883695886,0.0014334115194162107
sweet,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
details,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
week,0.0001987281399046105,0.0004307559767391773,0.0005212405525149857
click,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
features,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
barbecuing,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
came,0.0005961844197138314,0.0005384449709239715,0.0005212405525149857
loves,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
adapter,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
be,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
choose,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
d,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
simple,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
electric,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
know,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
condition,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
park,0.000397456279809221,0.0005384449709239715,0.0005212405525149857
either,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
round,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
less,0.0005961844197138314,0.0006461339651087659,0.00026062027625749283
mean,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
min,0.0001987281399046105,0.0019384018953262977,0.00026062027625749283
old,0.000794912559618442,0.0005384449709239715,0.0005212405525149857
dip,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
work,0.000397456279809221,0.0004307559767391773,0.0009121709669012249
smell,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
chic,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
doubt,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
pieves,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
follow,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
location,0.005961844197138315,0.021537798836958864,0.007557988011467292
spotless,0.0021860095389507153,0.00032306698255438296,0.0006515506906437321
checking,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
marvellous,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
exploring,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
snorkeling,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
handy,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
driftwood,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
meters,0.0001987281399046105,0.0005384449709239715,0.00026062027625749283
second,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
true,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
humidity,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
embassies,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
tennis,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
years,0.000397456279809221,0.00032306698255438296,0.00013031013812874641
beatyfull,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
special,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
incredible,0.000397456279809221,0.0004307559767391773,0.0006515506906437321
fixed,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
convenience,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
come,0.000794912559618442,0.0008615119534783546,0.0009121709669012249
thing,0.000794912559618442,0.0005384449709239715,0.0006515506906437321
ground,0.0009936406995230524,0.0004307559767391773,0.0005212405525149857
machine,0.000794912559618442,0.00021537798836958864,0.0009121709669012249
flooding,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
biggest,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
meal,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
thd,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
common,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
part,0.000794912559618442,0.0006461339651087659,0.0005212405525149857
powered,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
address,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
discount,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
drinks,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
back,0.0005961844197138314,0.0016153349127719146,0.0011727912431587178
view,0.003577106518282989,0.01098427740684902,0.013291634089132134
lady,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
essential,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
luxurious,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
hours,0.0005961844197138314,0.0004307559767391773,0.0005212405525149857
side,0.0001987281399046105,0.0006461339651087659,0.0005212405525149857
still,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
club,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
option,0.0005961844197138314,0.00010768899418479432,0.00026062027625749283
sth,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
everyone,0.0009936406995230524,0.0004307559767391773,0.0007818608287724785
natura,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
wife,0.0005961844197138314,0.00021537798836958864,0.00013031013812874641
repeat,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
packed,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
annoing,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
mariam,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
guides,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
older,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
vacation,0.000397456279809221,0.0006461339651087659,0.0006515506906437321
newly,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
waters,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
bedroom,0.000397456279809221,0.00021537798836958864,0.0005212405525149857
tightly,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
plus,0.000397456279809221,0.0006461339651087659,0.0009121709669012249
unbelievably,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
weeks,0.000794912559618442,0.0005384449709239715,0.0009121709669012249
shoes,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
day,0.000794912559618442,0.0013999569244023261,0.0013031013812874641
love,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
oil,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
gorgeous,0.0005961844197138314,0.0007538229592935602,0.00039093041438623924
wake,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
harder,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
greate,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
washed,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
happily,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
icing,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
got,0.0001987281399046105,0.0004307559767391773,0.00026062027625749283
iskele,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
indicated,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
basic,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
trinity,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
thumbs,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
electrical,0.0001987281399046105,0.00010768899418479432,0.00039093041438623924
search,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
tidyeverything,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
bolt,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
mandatory,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
nicely,0.0005961844197138314,0.00021537798836958864,0.00013031013812874641
property,0.0009936406995230524,0.0005384449709239715,0.0009121709669012249
ararat,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
easy,0.0013910969793322733,0.0025845358604350637,0.0009121709669012249
historical,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
disadvantage,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
inside,0.000794912559618442,0.00021537798836958864,0.0005212405525149857
unspoilt,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
zge,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
steve,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
sprouts,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
manner,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
considering,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
attentive,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
settle,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
pretty,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
polite,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
half,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
decor,0.0005961844197138314,0.00010768899418479432,0.00026062027625749283
tv,0.0009936406995230524,0.00021537798836958864,0.0010424811050299713
fish,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
sitting,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
walkable,0.0001987281399046105,0.0006461339651087659,0.00026062027625749283
issue,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
cross,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
frustrating,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
leaving,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
girne,0.000397456279809221,0.0012922679302175318,0.0006515506906437321
beverages,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
coral,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
ants,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
shops,0.0005961844197138314,0.0023691578720654747,0.00039093041438623924
richard,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
perfect,0.0029809220985691576,0.004846004738315744,0.005212405525149857
waterpark,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
wasnt,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
manager,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
communicative,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
along,0.0001987281399046105,0.0009692009476631488,0.00026062027625749283
vehicles,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
fast,0.0009936406995230524,0.0006461339651087659,0.0005212405525149857
words,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
answer,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
defo,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
bulents,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
available,0.000794912559618442,0.0008615119534783546,0.0014334115194162107
genuinely,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
cheese,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
us,0.0027821939586645467,0.0034460478139134183,0.004430544696377378
unwind,0.0001987281399046105,0.00021537798836958864,0.0005212405525149857
baths,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
cleane,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
basement,0.000397456279809221,0.00021537798836958864,0.00039093041438623924
prefer,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
definitely,0.0011923688394276629,0.0017230239069567091,0.001954652071931196
underpass,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
berke,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
return,0.000397456279809221,0.0006461339651087659,0.00039093041438623924
games,0.0001987281399046105,0.00010768899418479432,0.00039093041438623924
said,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
service,0.0011923688394276629,0.0008615119534783546,0.0007818608287724785
best,0.0009936406995230524,0.002046090889511092,0.0016940317956737035
silence,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
hanging,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
mountains,0.000397456279809221,0.002046090889511092,0.0013031013812874641
terrace,0.000794912559618442,0.0011845789360327374,0.0020849622100599426
problem,0.0005961844197138314,0.0004307559767391773,0.0005212405525149857
brings,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
basically,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
five,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
bonus,0.0001987281399046105,0.0004307559767391773,0.0009121709669012249
natural,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
minimarket,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
four,0.000397456279809221,0.00021537798836958864,0.00039093041438623924
yulua,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
living,0.001589825119236884,0.0007538229592935602,0.0018243419338024498
fab,0.000397456279809221,0.0004307559767391773,0.00026062027625749283
trail,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
mr,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
proximity,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
saddles,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
appliances,0.0001987281399046105,0.00021537798836958864,0.00039093041438623924
key,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
responding,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
pool,0.010135135135135136,0.010553521430109843,0.02801667969768048
disappointing,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
mentioned,0.0001987281399046105,0.0004307559767391773,0.00026062027625749283
results,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
pebbles,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
delayed,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
breeze,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
favourite,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
led,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
movement,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
indoors,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
was,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
receive,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
mass,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
in,0.000397456279809221,0.0004307559767391773,0.00026062027625749283
touristy,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
helpfulgood,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
checkin,0.0009936406995230524,0.00032306698255438296,0.00026062027625749283
our,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
night,0.000397456279809221,0.001076889941847943,0.0011727912431587178
market,0.0001987281399046105,0.0004307559767391773,0.00026062027625749283
ocd,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
responds,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
sit,0.0001987281399046105,0.0004307559767391773,0.0005212405525149857
images,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
bus,0.0001987281399046105,0.0004307559767391773,0.00013031013812874641
completed,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
tlc,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
etabi,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
apartment,0.01589825119236884,0.01152272237777299,0.011467292155329685
roses,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
renting,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
pay,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
magnificent,0.000397456279809221,0.0005384449709239715,0.0005212405525149857
marks,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
located,0.0009936406995230524,0.0035537368080982125,0.0010424811050299713
letting,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
tbilisi,0.000397456279809221,0.0006461339651087659,0.00039093041438623924
drove,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
delivery,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
care,0.000397456279809221,0.0004307559767391773,0.00013031013812874641
kima,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
outskirts,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
named,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
possible,0.0001987281399046105,0.00032306698255438296,0.00039093041438623924
zorbas,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
lots,0.0005961844197138314,0.0016153349127719146,0.001954652071931196
restaurantbeach,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
insight,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
brats,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
instalation,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
capital,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
gardenspool,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
sights,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
stay,0.006359300476947536,0.006461339651087659,0.006254886630179828
batumi,0.000794912559618442,0.0015076459185871204,0.0010424811050299713
placed,0.0001987281399046105,0.00032306698255438296,0.00013031013812874641
break,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
downtown,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
kettle,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
apricot,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
mind,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
created,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
indeed,0.000794912559618442,0.00010768899418479432,0.0005212405525149857
long,0.0005961844197138314,0.0006461339651087659,0.0006515506906437321
plentiful,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
sunsets,0.0001987281399046105,0.0007538229592935602,0.0009121709669012249
mythical,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
challenging,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
journey,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
dude,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
tassimo,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
suited,0.0001987281399046105,0.00032306698255438296,0.00026062027625749283
exactly,0.000794912559618442,0.0005384449709239715,0.0005212405525149857
elenas,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
snorkelling,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
premenade,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
yard,0.000397456279809221,0.00032306698255438296,0.00039093041438623924
narrow,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
pristine,0.0001987281399046105,0.00021537798836958864,0.0005212405525149857
latchi,0.0001987281399046105,0.0006461339651087659,0.00013031013812874641
welcome,0.0011923688394276629,0.0006461339651087659,0.0005212405525149857
cleanness,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
seamlessly,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
mehmets,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
keep,0.000397456279809221,0.00032306698255438296,0.0005212405525149857
town,0.0009936406995230524,0.0017230239069567091,0.0005212405525149857
pro,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
efficient,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
pictured,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
local,0.000794912559618442,0.0025845358604350637,0.0018243419338024498
dinners,0.0001987281399046105,0.00021537798836958864,0.0005212405525149857
paths,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
marina,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
indoor,0.000397456279809221,0.00010768899418479432,0.0009121709669012249
found,0.0009936406995230524,0.00032306698255438296,0.0006515506906437321
pack,0.000794912559618442,0.00021537798836958864,0.00026062027625749283
discover,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
charging,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
screens,0.000397456279809221,0.00010768899418479432,0.00026062027625749283
communicator,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
famagusta,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
case,0.0001987281399046105,0.0004307559767391773,0.00039093041438623924
wanted,0.0005961844197138314,0.0006461339651087659,0.0007818608287724785
arda,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
covid,0.000397456279809221,0.00010768899418479432,0.00013031013812874641
getaway,0.000397456279809221,0.0004307559767391773,0.00026062027625749283
fix,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
chopping,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
loads,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
beautifully,0.0005961844197138314,0.00021537798836958864,0.00039093041438623924
directions,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
waiting,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
charm,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
slightly,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
patio,0.000397456279809221,0.00032306698255438296,0.00026062027625749283
agent,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
tree,0.000397456279809221,0.00021537798836958864,0.00026062027625749283
outstanding,0.000397456279809221,0.00021537798836958864,0.00013031013812874641
possibly,0.000397456279809221,0.00010768899418479432,0.00039093041438623924
video,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
past,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
summer,0.000397456279809221,0.00032306698255438296,0.0005212405525149857
hasmik,0.0001987281399046105,0.00021537798836958864,0.00026062027625749283
steep,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
wonderfully,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
meant,0.0001987281399046105,0.00010768899418479432,0.00026062027625749283
selfcatering,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
mini,0.0001987281399046105,0.00021537798836958864,0.00013031013812874641
march,0.000397456279809221,0.00010768899418479432,0.00039093041438623924
community,0.000397456279809221,0.0005384449709239715,0.0007818608287724785
